Clip,Block,Prolongation,SoundRep,WordRep,Interjection
M_1100_28y0m_1_dysfluent_216,0.0013203934,0.20674385,0.01117381,0.00048701753,0.98383176
M_1100_28y0m_1_dysfluent_217,0.0051976726,0.69571024,0.0052781454,4.500458e-05,0.0017328853
M_1100_28y0m_1_dysfluent_218,0.0057086754,0.6106222,0.016279133,2.900608e-05,0.0013723634
M_1100_28y0m_1_dysfluent_219,0.028038522,0.9665037,0.005379457,0.00020711188,0.0031207264
M_1100_28y0m_1_dysfluent_220,0.0010601388,0.00047897207,0.0015940093,0.0231875,0.00064543117
M_1100_28y0m_1_dysfluent_221,0.00064194173,0.022988098,0.00018415732,0.00053134706,0.010247247
M_1100_28y0m_1_dysfluent_222,0.0010056046,0.009263032,0.00015684021,0.00028613053,0.022770602
M_1100_28y0m_1_dysfluent_223,0.031586662,0.00683941,0.0056220777,0.0001426553,0.33388886
M_1100_28y0m_1_dysfluent_224,0.02858637,0.13498643,6.468219e-05,0.00014093387,0.00031473098
M_1100_28y0m_1_dysfluent_225,0.0009306325,0.21139114,0.0003011206,0.00042434238,0.00051375764
M_1100_28y0m_1_dysfluent_226,0.021926941,0.8826931,0.0017979908,0.00070597656,0.00010504582
M_1100_28y0m_1_dysfluent_227,0.01924888,0.25233108,0.00088117865,0.0002232807,0.0002435208
M_1100_28y0m_1_dysfluent_228,0.0042619305,0.009380176,0.0028858725,9.3573515e-05,7.36025e-05
M_1100_28y0m_1_dysfluent_229,0.008231429,0.012630966,0.0047744177,6.9471e-05,7.557181e-05
M_1100_28y0m_1_dysfluent_230,0.019527258,0.0019877723,0.004159391,0.0001110017,0.0018535331
M_1100_28y0m_1_dysfluent_231,0.0052672992,0.02771855,0.0042853993,0.47906664,0.99757856
M_1100_28y0m_1_dysfluent_232,0.0019876256,0.009659733,0.013755809,0.07370928,0.9965216
M_1100_28y0m_1_dysfluent_233,0.0053285896,0.003961711,0.0034956497,0.0010685979,0.9938139
M_1100_28y0m_1_dysfluent_234,0.00046830665,0.09955713,0.12802552,0.012932921,0.9716169
M_1100_28y0m_1_dysfluent_235,0.016812015,0.028196441,0.0014839408,0.0020573186,0.9994728
M_1100_28y0m_1_dysfluent_236,0.019547654,0.041834254,0.0013470766,0.0011545705,0.99929154
M_1100_28y0m_1_dysfluent_237,0.013845503,0.17318042,0.0013191296,0.00054673175,0.9985361
M_1100_28y0m_1_dysfluent_238,0.0010876558,0.0018368432,0.0009851021,0.0005080265,0.0003405212
M_1100_28y0m_1_dysfluent_239,0.00060384953,0.001960773,0.0019585458,0.0002687284,0.000706384
M_1100_28y0m_1_dysfluent_240,0.005447696,0.0015780276,0.00019403362,0.00022569808,0.00097118
M_1100_28y0m_1_dysfluent_241,0.0126113035,0.0016262246,0.0015455768,0.0019320917,0.9917774
M_1100_28y0m_1_dysfluent_242,0.01779072,0.012950897,0.0030915753,0.000375367,0.99733186
M_1100_28y0m_1_dysfluent_243,0.94335544,0.0018293234,0.0040348954,0.0005837762,0.014171153
M_1100_28y0m_1_dysfluent_244,0.09434142,0.6244416,0.00225135,0.6473033,0.06309608
M_1100_28y0m_1_dysfluent_245,0.640658,0.012699478,0.00022231565,0.82014555,0.0045498786
M_1100_28y0m_1_dysfluent_246,0.0073214374,0.0015570587,0.00014022984,0.00030524065,0.0007030248
M_1100_28y0m_1_dysfluent_247,0.00021113998,0.004402223,0.0076223966,0.0004100605,0.0012740921
M_1100_28y0m_1_dysfluent_248,0.00044736185,0.03193413,0.013984277,8.485157e-05,0.0011272411
M_1100_28y0m_1_dysfluent_249,0.005013858,0.18887183,0.0002482055,5.418256e-05,0.00040470078
M_1100_28y0m_1_dysfluent_250,0.78491515,0.6580747,0.4229524,0.00058849825,7.956831e-05
M_1100_28y0m_1_dysfluent_251,0.08588145,0.806277,0.00083315885,0.8594187,0.00046616656
M_1100_28y0m_1_dysfluent_252,0.02071674,0.007032126,0.0013318108,0.00029080088,1.7924842e-05
M_1100_28y0m_1_dysfluent_253,0.0038652837,0.6241103,0.0011891513,0.00042188162,0.73025143
M_1100_28y0m_1_dysfluent_254,0.003429638,0.0721895,0.46233866,0.9326001,0.7834726
M_1100_28y0m_1_dysfluent_255,0.0127112,0.25814152,0.0537787,0.93607634,0.9827277
M_1100_28y0m_1_dysfluent_256,0.06338012,0.10282615,0.00043816835,0.0035742093,0.998789
M_1100_28y0m_1_dysfluent_257,0.9587099,0.103724,0.00063099625,0.00015141138,0.1979732
M_1100_28y0m_1_dysfluent_258,0.19662131,0.8496352,0.0023488274,0.00014494003,0.00019934576
M_1100_28y0m_1_dysfluent_259,0.19662131,0.8496352,0.0023488274,0.00014494003,0.00019934576
M_1100_28y0m_1_dysfluent_260,0.0042469637,0.3220846,0.0019200516,0.06893894,0.97251576
M_1100_28y0m_1_dysfluent_261,0.0016455889,0.98883295,0.057811376,0.020074077,0.00758363
M_1100_28y0m_1_dysfluent_262,0.0055726357,0.8844451,0.00021716226,0.012950159,0.604215
M_1100_28y0m_1_dysfluent_263,0.27093315,0.8201013,0.0006009286,6.852519e-05,0.0012967292
M_1100_28y0m_1_dysfluent_264,0.17596869,0.90956277,0.014850305,0.00017925992,0.0005072706
M_1100_28y0m_1_dysfluent_265,0.012553305,0.97804123,0.0054496466,0.18122068,0.00019322679
M_1100_28y0m_1_dysfluent_266,0.031084966,0.9902479,0.04198046,0.006010873,0.0004961258
M_1100_28y0m_1_dysfluent_267,0.093044005,0.908081,0.006532002,0.0002216498,0.7604682
M_1100_28y0m_1_dysfluent_268,0.034312047,0.10406771,0.0018453784,0.00038719,0.998845
M_1100_28y0m_1_dysfluent_269,0.019408895,0.9945463,0.020011919,0.00056940265,0.00071474863
M_1100_28y0m_1_dysfluent_270,0.0005963581,0.1947682,0.009517013,5.458527e-05,0.00026126328
M_1100_28y0m_1_dysfluent_271,0.0066737314,0.007503742,0.0003397091,0.04949785,0.99768543
M_1100_28y0m_1_dysfluent_272,0.00056756503,0.014808007,0.023574194,0.00044262668,0.34260556
M_1100_28y0m_1_dysfluent_273,0.000494698,0.23796976,0.6694128,0.26418513,0.001207494
M_1100_28y0m_1_dysfluent_274,0.00019634339,0.8403541,0.07840952,0.0016637507,0.023552677
M_1100_28y0m_1_dysfluent_275,0.00019634339,0.8403541,0.07840952,0.0016637507,0.023552677
M_1100_28y0m_1_dysfluent_276,0.001381356,0.7779594,0.0003939211,0.00037245834,0.04072027
M_1100_28y0m_1_dysfluent_277,0.007646027,0.78904647,0.003673544,3.7280304e-05,0.101396374
M_1100_28y0m_1_dysfluent_278,0.0050791116,0.8758817,0.0009027038,5.8024663e-05,0.09860056
M_1100_28y0m_1_dysfluent_279,0.013959051,0.77720153,0.00065984315,2.5198804e-05,0.030395882
M_1100_28y0m_1_dysfluent_280,0.0017052874,0.95412916,0.012881963,0.00014279793,0.0015423924
M_1100_28y0m_1_dysfluent_281,0.00057668786,0.29521576,9.385476e-05,0.00048818116,0.06357271
M_1100_28y0m_1_dysfluent_282,0.0118709,0.11944096,6.745477e-05,0.0018102757,0.66862434
M_1100_28y0m_1_dysfluent_283,0.0021309056,0.93869567,0.0026164388,0.00011070445,0.009984687
M_1100_28y0m_1_dysfluent_284,0.04239793,0.0038636073,0.0036225459,0.0019985132,0.9991702
M_1100_28y0m_1_dysfluent_285,0.001134558,0.0016176777,0.0014503904,0.0005514168,0.00014800476
M_1100_28y0m_1_dysfluent_286,0.003420621,0.48002633,0.00028574126,0.004226888,0.9890808
M_1100_28y0m_1_dysfluent_287,0.0010105348,0.17727838,0.004527024,0.0017520647,0.9910445
M_1100_28y0m_1_dysfluent_288,0.00078988104,0.6938245,0.0061107217,0.001761894,0.9391298
M_1100_28y0m_1_dysfluent_289,0.0013997189,0.6598818,0.0005625096,0.85273355,0.7379573
M_1100_28y0m_1_dysfluent_290,0.11305158,0.047883917,0.00066886266,0.0017818197,0.99918026
M_1100_28y0m_1_dysfluent_291,0.21100672,0.5467424,0.0007574961,0.000802488,0.99450314
M_1100_28y0m_1_dysfluent_292,0.2946684,0.5614742,0.5133483,0.00023176972,0.009618533
M_1100_28y0m_1_dysfluent_293,0.2946684,0.5614742,0.5133483,0.00023176972,0.009618533
M_1100_28y0m_1_dysfluent_294,0.29638156,0.8914323,0.18871479,0.00023159584,5.2336498e-05
M_1100_28y0m_1_dysfluent_295,0.80122083,0.42989922,0.41245568,0.00015928221,0.00015717407
M_1100_28y0m_1_dysfluent_296,0.024555493,0.8565621,0.00011481452,0.00017446345,0.058389187
M_1100_28y0m_1_dysfluent_297,0.019411132,0.7563995,0.00039755765,0.00013036467,0.00090697955
M_1100_28y0m_1_dysfluent_298,0.050215513,0.9864095,0.0070345774,0.00038615527,0.027807403
M_1100_28y0m_1_dysfluent_299,0.01841527,0.92840344,0.003350277,0.000198689,0.46582112
M_1100_28y0m_1_dysfluent_300,0.0047697322,0.98091817,0.0112179,0.003276104,0.87094223
M_1100_28y0m_1_dysfluent_301,0.007872523,0.8815697,0.0016011542,0.0015022369,0.95649934
M_1100_28y0m_1_dysfluent_302,0.007872523,0.8815697,0.0016011542,0.0015022369,0.95649934
M_1100_28y0m_1_dysfluent_303,0.19051696,0.0030122616,0.001462312,0.0024023468,0.99854636
M_1100_28y0m_1_dysfluent_304,0.27421302,0.24505794,7.4767406e-05,0.08723804,0.9125682
M_1100_28y0m_1_dysfluent_305,0.40174142,0.89893425,0.39974558,0.0028241915,0.07153197
M_1100_28y0m_1_dysfluent_306,0.18877716,0.9276181,0.55912423,0.0056278254,0.0048486064
M_1100_28y0m_1_dysfluent_307,0.07505256,0.11591338,0.1734404,0.9984792,0.003734801
M_1100_28y0m_1_dysfluent_308,0.014746449,0.7958575,0.028857099,0.85876316,0.00017925976
M_1100_28y0m_1_dysfluent_309,0.009772883,0.9925922,0.07189821,0.0010203399,0.00060127204
M_1100_28y0m_1_dysfluent_310,0.0012284279,0.06469807,0.002367501,0.9948153,7.8997495e-05
M_1100_28y0m_1_dysfluent_311,0.020520646,0.49716568,0.0006389633,0.00015548816,4.1803007e-05
M_1100_28y0m_1_dysfluent_312,0.014656078,0.0040592235,0.00012550052,9.810867e-05,0.00062627177
M_1100_28y0m_1_dysfluent_313,0.010681657,0.9253933,0.00042571104,0.042286225,0.00093147083
M_1100_28y0m_1_dysfluent_314,0.033398766,0.9033873,0.0031796019,0.0010363908,0.8516215
M_1100_28y0m_1_dysfluent_315,0.06938021,0.037980225,0.00096843165,0.0020671722,0.99957854
M_1100_28y0m_1_dysfluent_316,0.011966499,0.029553562,0.00017031662,0.9894455,0.1425036
M_1100_28y0m_1_dysfluent_317,0.016822034,0.015240396,0.0023372876,0.0007847101,0.998422
M_1100_28y0m_1_dysfluent_318,0.0007278804,0.45597115,0.081404544,0.00039931302,0.009871943
M_1100_28y0m_1_dysfluent_319,0.9009785,0.21089198,0.00023791434,0.00025764137,0.0006171457
M_1100_28y0m_1_dysfluent_320,0.30784407,0.5290803,0.00096279534,0.0003072904,0.0032302253
M_1100_28y0m_1_dysfluent_321,0.25455013,0.7787564,0.00044279554,0.00013118444,0.0022737342
M_1100_28y0m_1_dysfluent_322,9.502394e-05,0.12163495,0.062779725,0.00018491164,0.00072204665
M_1100_28y0m_1_dysfluent_323,0.0018731572,0.053509887,5.761686e-05,0.00016700673,0.02194147
M_1100_28y0m_1_dysfluent_324,0.008281676,0.16534518,8.256264e-05,8.950975e-05,0.39128444
M_1100_28y0m_1_dysfluent_325,0.038792714,0.013918973,0.039751407,0.99919885,0.00041976353
M_1100_28y0m_1_dysfluent_326,0.032687634,0.009626976,0.024342146,0.99938476,0.0013630339
M_1100_28y0m_1_dysfluent_327,0.13452405,0.30151516,0.016461674,0.9960465,0.017279297
M_1100_28y0m_1_dysfluent_328,0.46966577,0.39063448,0.00053945085,2.74426e-05,0.027017146
M_1100_28y0m_1_dysfluent_329,0.1524013,0.96852756,0.00031603532,0.0034794887,0.008181531
M_1100_28y0m_1_dysfluent_330,0.03001925,0.006499142,0.0018849866,0.0019511759,0.9991166
M_1100_28y0m_1_dysfluent_331,0.08976495,0.01939461,0.00087530754,0.0018112323,0.99955314
M_1100_28y0m_1_dysfluent_332,0.0539006,0.027836839,0.0008674084,0.0014756647,0.99950933
M_1100_28y0m_1_dysfluent_333,0.026777644,0.9880045,0.0006550521,0.0007806289,0.029544245
M_1100_28y0m_1_dysfluent_334,0.04493632,0.008592612,0.0018258179,0.018501727,0.99940896
M_1100_28y0m_1_dysfluent_335,0.0054145674,0.29647136,0.18917884,0.0006125143,0.9896769
M_1100_28y0m_1_dysfluent_336,0.0071933926,0.18332858,0.0015243515,0.0007207192,0.9965739
M_1100_28y0m_1_dysfluent_337,0.0069464166,0.0014386825,0.016861428,0.96714985,0.00021442273
M_1100_28y0m_1_dysfluent_338,0.0015521072,0.079974726,0.0060969177,0.051836856,0.00015499744
M_1100_28y0m_1_dysfluent_339,0.017726392,0.21834084,0.00012486202,3.9456056e-05,0.0014445811
M_1100_28y0m_1_dysfluent_340,0.000112485024,0.2875542,0.3271866,0.29978615,0.0020847626
M_1100_28y0m_1_dysfluent_341,0.0011367183,0.97481155,0.010320615,0.01537172,0.00914001
M_1100_28y0m_1_dysfluent_342,0.028725019,0.04887463,0.0002525556,0.004470616,0.9982849
M_1100_28y0m_1_dysfluent_343,0.018759383,0.4961427,0.00039629344,0.00025871658,0.97919774
M_1100_28y0m_1_dysfluent_344,0.010155355,0.8387945,0.0011049475,0.0005108916,0.9766467
M_1100_28y0m_1_dysfluent_345,0.0274173,0.9111545,0.0008605512,0.00038605995,0.89689183
M_1100_28y0m_1_dysfluent_346,0.0018267793,0.98042506,0.0065242606,0.0038138074,0.00072394795
M_1100_28y0m_1_dysfluent_347,0.004239042,0.9399621,0.0019132994,0.0005546438,0.00063118
M_1100_28y0m_1_dysfluent_348,0.0051357774,0.113500185,0.009143669,0.9850116,0.00974275
M_1100_28y0m_1_dysfluent_349,0.08937924,0.9822108,0.0030849308,0.0018505596,0.017174311
M_1100_28y0m_1_dysfluent_350,0.024667576,0.97331196,0.0003529662,0.00087766984,0.012879397
M_1100_28y0m_1_dysfluent_351,0.010014479,0.029760135,0.00093327375,0.00063084293,0.9976272
M_1100_28y0m_1_dysfluent_352,0.0057767425,0.4999197,0.010831183,0.00015216776,0.9217377
M_1100_28y0m_1_dysfluent_353,0.012835308,0.956393,0.3836708,0.00024326322,0.032115597
M_1100_28y0m_1_dysfluent_354,0.016118702,0.9250031,0.55572504,7.062634e-05,0.04215202
M_1100_28y0m_1_dysfluent_355,0.00684857,0.99299556,0.0015137042,0.0028422812,0.009474492
M_1100_28y0m_1_dysfluent_356,0.0075400793,0.9945088,0.0020582383,0.003918773,0.014052575
M_1100_28y0m_1_dysfluent_357,0.03747206,0.033800147,0.005308621,0.002599919,0.9994461
M_1100_28y0m_1_dysfluent_358,0.19563626,0.40426785,0.00029785762,0.0009692702,0.9370843
M_1100_28y0m_1_dysfluent_359,0.0005766615,0.15349741,0.00027109438,0.005861631,0.0024955452
M_1100_28y0m_1_dysfluent_360,0.00019918256,0.19766739,0.12196034,0.947649,0.11904868
M_1100_28y0m_1_dysfluent_361,0.0004106827,0.91386765,0.021682195,0.10213457,0.28808907
M_1100_28y0m_1_dysfluent_362,0.0002487378,0.9219061,0.008174113,0.04482163,0.32832345
M_1100_28y0m_1_dysfluent_363,0.0005387127,0.4129257,0.00013541963,0.0060821185,0.00017666612
M_1100_28y0m_1_dysfluent_364,0.00160086,0.77383196,0.00045535908,0.00031217415,0.00046626615
M_1100_28y0m_1_dysfluent_365,0.0006549606,0.8068737,0.0015946369,0.008064554,0.098994866
M_1100_28y0m_1_dysfluent_366,0.001340115,0.87518007,0.0063405856,0.008266463,5.762302e-05
M_1100_28y0m_1_dysfluent_367,0.0016482499,0.91816986,0.000339421,0.005244871,0.002412283
M_1100_28y0m_1_dysfluent_368,0.0016482499,0.91816986,0.000339421,0.005244871,0.002412283
M_1100_28y0m_1_dysfluent_369,0.005130179,0.00949649,0.017062752,0.0015469703,0.9982065
M_1100_28y0m_1_dysfluent_370,0.0061381217,0.079443164,0.008229027,0.00042966162,0.9973888
M_1100_28y0m_1_dysfluent_371,0.012514213,0.2198356,0.0015019178,5.1291932e-05,0.93791723
M_1100_28y0m_1_dysfluent_372,0.012038361,0.28581458,0.00038762504,0.0001754519,0.92636865
M_1100_28y0m_1_dysfluent_373,0.014350594,0.36554793,0.015073811,0.0018656906,0.9948278
M_1100_28y0m_1_dysfluent_374,0.008921834,0.056802318,0.0017832197,0.0007336225,0.997884
M_1100_28y0m_1_dysfluent_375,0.007652708,0.07374199,0.0011299315,0.000373853,0.99591905
M_1100_28y0m_1_dysfluent_376,0.041103113,0.7750265,0.599924,0.0067114974,0.7594785
M_1100_28y0m_1_dysfluent_377,0.0074718515,0.9689294,0.0022439044,0.021326264,0.0020478833
M_1100_28y0m_1_dysfluent_378,0.02990546,0.899676,0.01664142,0.00014287762,0.00039298492
M_1100_28y0m_1_dysfluent_379,0.7278704,0.7866805,0.0017297049,7.0163616e-05,0.007281563
M_1100_28y0m_1_dysfluent_380,0.012472438,0.9463103,0.0009963557,0.0002099952,0.018657755
M_1100_28y0m_1_dysfluent_381,0.012472438,0.9463103,0.0009963557,0.0002099952,0.018657755
M_1100_28y0m_1_dysfluent_382,0.94468325,0.013780536,0.00050727406,0.0007812518,0.00013636088
M_1100_28y0m_1_dysfluent_383,0.38955012,0.08027299,0.017956581,0.0010695893,0.9970818
M_1100_28y0m_1_dysfluent_384,0.47014827,0.017257046,0.0056418017,0.0029027106,0.9993249
M_1100_28y0m_1_dysfluent_385,0.029689405,0.1297063,0.00015460864,6.6795525e-05,0.0005737126
M_1100_28y0m_1_dysfluent_386,0.00061056705,0.005978655,0.00057342096,0.0003616947,0.5953338
M_1100_28y0m_1_dysfluent_387,0.008243244,0.9748045,0.00038262826,0.0009791617,0.024320576
M_1100_28y0m_1_dysfluent_388,0.029492902,0.579344,0.0038984406,9.204926e-05,0.7073956
M_1100_28y0m_1_dysfluent_389,0.07623509,0.9223043,0.0017002602,0.00012459015,0.22378176
M_1100_28y0m_1_dysfluent_390,0.0026877513,0.6108542,0.00081466703,0.00017473134,0.00079861155
M_1100_28y0m_1_dysfluent_391,0.0017134878,0.24774462,0.00095532223,0.9899164,0.00061697216
M_1100_28y0m_1_dysfluent_392,0.00011992302,0.15322591,0.002027565,0.0014505002,0.021211673
M_1100_28y0m_1_dysfluent_393,0.045897752,0.13478339,0.00012377651,0.00014459397,0.00063225225
M_1100_28y0m_1_dysfluent_394,0.062137555,0.7539459,0.0002030253,0.00017106057,0.039379664
M_1100_28y0m_1_dysfluent_395,0.004152947,0.0026279732,0.46089998,0.00014411728,0.0023129012
M_1100_28y0m_1_dysfluent_396,0.0012050489,0.5079386,0.4170843,0.00025793238,0.22018656
M_1100_28y0m_1_dysfluent_397,0.0032111285,0.9657232,0.00020967546,0.0046614683,0.0091415355
M_1100_28y0m_1_dysfluent_398,0.034543302,0.2387341,0.00013718121,5.551661e-05,0.0015490185
M_1100_28y0m_1_dysfluent_399,0.0041665193,0.0040087565,0.00013411287,9.849571e-05,0.0044324584
M_1100_28y0m_1_dysfluent_400,0.0010780237,0.0027617377,0.0051295464,0.00014104357,0.00022500961
M_1100_28y0m_1_dysfluent_401,0.9040267,0.27060288,0.0058806255,0.2116138,0.003941775
M_1100_28y0m_1_dysfluent_402,0.015363344,0.9691208,0.001953641,0.00036042577,0.0009385886
M_1100_28y0m_1_dysfluent_403,0.0013940372,0.0070889667,0.00036924644,0.3916816,0.0032569945
M_1100_28y0m_1_dysfluent_404,0.01162662,0.6912635,0.00018431648,0.00025552287,0.0061003696
M_1100_28y0m_1_fluent_000,0.59577054,0.0035845935,0.0009850332,0.00016768089,0.0002250386
M_1100_28y0m_1_fluent_001,0.000255386,0.702305,0.0006490697,0.008136749,0.003728931
M_1100_28y0m_1_fluent_002,0.0003533724,0.0055492064,0.0011858721,0.00021666175,0.0005088727
M_1100_28y0m_1_fluent_003,0.0016760997,0.0042717215,0.030705756,0.99543923,0.00019053809
M_1100_28y0m_1_fluent_004,0.00020839988,0.003832504,0.0044241836,0.00027531743,0.00094587356
M_1100_28y0m_1_fluent_005,0.0009558157,0.0022791754,0.1413312,0.00013505174,0.010101547
M_1100_28y0m_1_fluent_006,0.002955111,0.16428967,0.00071156665,0.8028215,0.00047124943
M_1100_28y0m_1_fluent_007,0.0004398582,0.029705321,0.0023983014,6.2195286e-05,0.00039289688
M_1100_28y0m_1_fluent_008,0.00094519433,0.0153338555,0.08059213,0.98839337,3.818703e-05
M_1100_28y0m_1_fluent_009,0.0010919975,0.92697763,0.0038491294,0.00033249648,0.0007872374
M_1100_28y0m_1_fluent_010,0.0009639164,0.0009866853,0.004015748,0.0002672052,0.00096529454
M_1100_28y0m_1_fluent_011,0.70677984,0.00094002497,0.00021835654,0.0002505594,0.032938052
M_1100_28y0m_1_fluent_012,0.00019032818,0.58203727,0.01879018,0.0001978917,0.000728057
M_1100_28y0m_1_fluent_013,0.00049663,0.015274255,0.0003100194,9.476802e-05,0.006099389
M_1100_28y0m_1_fluent_014,0.0009533655,0.0016552417,0.0004610608,0.8792502,0.0002806711
M_1100_28y0m_1_fluent_015,0.00039455586,0.0058582556,0.0069754585,0.00018221348,0.00031615165
M_1100_28y0m_1_fluent_016,0.00040678712,0.0016893904,0.0054489127,0.00015930318,0.008563239
M_1100_28y0m_1_fluent_017,0.014179077,0.00014041917,0.0051000677,0.0052321088,0.0017684754
M_1100_28y0m_1_fluent_018,0.00041581472,0.7087334,0.0021977571,0.068460196,0.0005349123
M_1100_28y0m_1_fluent_019,0.0006709516,0.2888705,0.021414205,2.8145363e-05,0.0068935114
M_1100_28y0m_1_fluent_020,0.0001440416,0.0073113767,0.0071021225,0.00064630125,0.0006605982
M_1100_28y0m_1_fluent_021,0.00019491886,0.30020714,0.0030249949,0.00021189223,0.00028948195
M_1100_28y0m_1_fluent_022,0.00032040363,0.003270087,0.0026762532,0.0002726197,0.0005031334
M_1100_28y0m_1_fluent_023,0.00019426149,0.0064338525,0.013891427,0.0057634367,8.6963046e-05
M_1100_28y0m_1_fluent_024,0.0006688544,0.0112186335,0.004728607,0.0001047019,0.00012269926
M_1100_28y0m_1_fluent_025,0.0019863057,0.61120135,0.56618536,0.00018260743,0.00068753364
M_1100_28y0m_1_fluent_026,0.00029593255,0.52088183,0.000106985965,0.04474842,0.0022696531
M_1100_28y0m_1_fluent_027,0.00025611336,0.17915165,0.0003292142,0.0003400952,0.0013124857
M_1100_28y0m_1_fluent_028,0.0002705421,0.038448084,0.00023145147,0.00024487262,0.07426169
M_1100_28y0m_1_fluent_029,0.00011540263,0.022581369,0.0030594482,0.97957027,0.0024530117
M_1100_28y0m_1_fluent_030,0.00031453627,0.004248412,0.00398856,0.0002564635,0.0003108084
M_1100_28y0m_1_fluent_031,0.0005184435,0.9202271,0.0021994757,0.00037672318,0.0027923286
M_1100_28y0m_1_fluent_032,0.0006105664,0.35380396,0.006073226,0.2072039,0.00026552938
M_1100_28y0m_1_fluent_033,0.00019041459,0.018624926,0.2380927,0.8944652,0.00052455114
M_1100_28y0m_1_fluent_034,0.00029314664,0.0034381922,0.0025938028,0.00027618924,0.00056253426
M_1100_28y0m_1_fluent_035,0.005466114,0.12344206,0.21494214,9.782374e-05,0.29571122
M_1100_28y0m_1_fluent_036,0.00014648045,0.008276512,0.004490701,0.0004582489,0.0013007747
M_1100_28y0m_1_fluent_037,0.00011632461,0.09980811,0.008994838,0.00018186093,0.011330103
M_1100_28y0m_1_fluent_038,0.009140071,0.001320523,0.00081763556,0.9609206,0.0001783002
M_1100_28y0m_1_fluent_039,0.00078797824,0.76184124,0.008306099,7.221253e-05,0.00041299843
M_1100_28y0m_1_fluent_040,0.038571496,0.012328405,0.0019256566,0.001330697,0.9993919
M_1100_28y0m_1_fluent_041,0.005588979,0.7229859,0.098236874,0.00049159676,0.0071629854
M_1100_28y0m_1_fluent_042,0.00024314357,0.010388329,0.0035067347,0.00016934582,0.00034733684
M_1100_28y0m_1_fluent_043,0.00048005875,0.0072200415,0.00016363218,0.0009692453,0.14069034
M_1100_28y0m_1_fluent_044,0.06436083,0.0002998501,0.0007217897,0.00024859956,0.03296925
M_1100_28y0m_1_fluent_045,0.00035860325,0.005160267,0.001197546,0.000117233605,0.003066803
M_1100_28y0m_1_fluent_046,0.00034887172,0.8880915,0.0022021397,0.026615156,0.32736057
M_1100_28y0m_1_fluent_047,0.00089733384,0.0007451372,0.006708214,0.00017589948,0.014552117
M_1100_28y0m_1_fluent_048,0.00015688552,0.07145058,0.054476522,0.046737988,1.4089659e-05
M_1100_28y0m_1_fluent_049,0.00030118407,0.027192255,0.00023691698,0.00094764977,0.0010790845
M_1100_28y0m_1_fluent_050,0.003966874,0.04803051,0.8890599,0.000327279,0.00017943607
M_1100_28y0m_1_fluent_051,0.00044032178,0.37984115,0.00053956395,0.0003295216,0.4547289
M_1100_28y0m_1_fluent_052,0.84488046,0.007884383,9.121836e-05,0.00026363062,0.0019765059
M_1100_28y0m_1_fluent_053,0.00032145277,0.0873879,0.0015414996,6.510082e-05,0.013444713
M_1100_28y0m_1_fluent_054,0.0055402014,0.00942554,0.00015753643,0.0008692501,7.598507e-05
M_1100_28y0m_1_fluent_055,0.00058537396,0.0025398447,0.0024004686,0.9397081,0.00010054665
M_1100_28y0m_1_fluent_056,8.31642e-05,0.35738462,0.0016583778,0.09059693,0.00025264252
M_1100_28y0m_1_fluent_057,0.00013457506,0.024551932,0.00040044557,0.0007313402,0.16179463
M_1100_28y0m_1_fluent_058,0.00042787608,0.004395461,0.005140569,0.00020273979,0.00020735554
M_1100_28y0m_1_fluent_059,0.00043043992,0.016140208,0.009887187,3.3857992e-05,0.006803393
M_1100_28y0m_1_fluent_060,0.0030155196,0.56554395,0.85115576,0.0005756908,0.0023270352
M_1100_28y0m_1_fluent_061,0.0008197574,0.0033008577,0.0017758877,0.00010113321,0.0509663
M_1100_28y0m_1_fluent_062,0.0004248364,0.310826,0.0004974384,6.761468e-05,0.013272633
M_1100_28y0m_1_fluent_063,0.00032146473,0.66945684,0.0009449125,0.044315044,0.087291464
M_1100_28y0m_1_fluent_064,0.6673884,0.001905877,7.404961e-05,0.00069064676,0.008383639
M_1100_28y0m_1_fluent_065,0.005331985,0.008175253,0.0022070233,0.9915377,8.401407e-05
M_1100_28y0m_1_fluent_066,0.0016157213,0.02079035,0.0007056301,7.08947e-05,0.00019197712
M_1100_28y0m_1_fluent_067,0.0006393261,0.003576557,0.0005643115,0.00035058797,0.0003763662
M_1100_28y0m_1_fluent_068,0.008477099,0.023179566,0.015356932,7.5316406e-05,0.7854647
M_1100_28y0m_1_fluent_069,0.00033693897,0.010154995,0.0038648173,6.4480875e-05,0.0012489128
M_1100_28y0m_1_fluent_070,0.00023629572,0.09484338,0.0005380746,9.36002e-05,0.021143997
M_1100_28y0m_1_fluent_071,0.085599095,0.05828514,0.84061265,0.021092933,0.00046065572
M_1100_28y0m_1_fluent_072,0.0003876699,0.01730822,0.0022828183,6.535611e-05,0.001648749
M_1100_28y0m_1_fluent_073,0.0023190493,0.011684196,0.00111546,0.99847597,0.0005844942
M_1100_28y0m_1_fluent_074,0.00050467136,0.004866043,0.0010056425,0.000100272904,0.032327488
M_1100_28y0m_1_fluent_075,0.0066803764,0.42615634,0.0006869019,2.1001113e-05,0.0075967577
M_1100_28y0m_1_fluent_076,0.0003276858,0.0017745129,0.009007829,0.00028027,0.0017163596
M_1100_28y0m_1_fluent_077,0.0002628684,0.2923839,0.002001599,9.42491e-05,0.006137603
M_1100_28y0m_1_fluent_078,0.00016129062,0.011806966,0.008178684,0.0005074639,0.00017570586
