Show,EpId,ClipId,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,NoSpeech,Clip,audio_path
FluencyBank,111,0,0,0,0,0,0,0,3,3,0,FluencyBank_111_0,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_0.wav
FluencyBank,111,1,0,0,0,0,0,0,0,3,0,FluencyBank_111_1,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_1.wav
FluencyBank,111,2,0,0,0,0,0,0,0,3,0,FluencyBank_111_2,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_2.wav
FluencyBank,111,3,0,0,0,1,0,2,1,0,0,FluencyBank_111_3,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_3.wav
FluencyBank,111,4,0,0,0,0,1,0,0,2,0,FluencyBank_111_4,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_4.wav
FluencyBank,111,5,0,0,0,0,0,3,1,0,0,FluencyBank_111_5,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_5.wav
FluencyBank,111,6,0,0,0,2,0,0,0,1,0,FluencyBank_111_6,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_6.wav
FluencyBank,111,7,0,0,0,0,0,0,0,3,0,FluencyBank_111_7,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_7.wav
FluencyBank,111,8,0,0,0,1,0,3,1,0,0,FluencyBank_111_8,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_8.wav
FluencyBank,111,9,0,0,0,0,0,0,0,3,0,FluencyBank_111_9,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_9.wav
FluencyBank,111,10,0,0,0,1,0,0,0,2,0,FluencyBank_111_10,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_10.wav
FluencyBank,111,11,0,0,0,0,0,2,0,1,0,FluencyBank_111_11,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_11.wav
FluencyBank,111,12,0,0,0,0,1,3,1,0,0,FluencyBank_111_12,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_12.wav
FluencyBank,111,13,0,0,0,0,0,0,0,3,0,FluencyBank_111_13,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_13.wav
FluencyBank,111,14,0,0,0,0,0,0,0,3,0,FluencyBank_111_14,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_14.wav
FluencyBank,111,15,0,0,0,0,0,0,0,3,0,FluencyBank_111_15,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_15.wav
FluencyBank,111,16,0,0,0,1,0,0,0,2,0,FluencyBank_111_16,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_16.wav
FluencyBank,111,17,0,0,0,0,0,0,0,3,0,FluencyBank_111_17,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_17.wav
FluencyBank,111,18,0,0,1,0,0,3,0,0,0,FluencyBank_111_18,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_18.wav
FluencyBank,111,19,0,0,0,0,0,0,0,3,0,FluencyBank_111_19,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_19.wav
FluencyBank,111,20,0,0,0,0,0,2,0,1,0,FluencyBank_111_20,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_20.wav
FluencyBank,111,21,0,0,1,2,1,1,1,0,0,FluencyBank_111_21,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_21.wav
FluencyBank,111,22,0,0,3,2,1,0,0,0,0,FluencyBank_111_22,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_22.wav
FluencyBank,111,23,1,0,0,2,0,2,0,0,0,FluencyBank_111_23,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_23.wav
FluencyBank,111,24,0,0,0,0,1,0,0,2,0,FluencyBank_111_24,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_24.wav
FluencyBank,111,25,0,0,0,0,0,0,3,3,0,FluencyBank_111_25,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_25.wav
FluencyBank,111,26,0,0,0,0,0,0,3,3,0,FluencyBank_111_26,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_26.wav
FluencyBank,111,27,0,0,0,0,0,1,0,2,0,FluencyBank_111_27,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_27.wav
FluencyBank,111,28,0,0,0,1,0,0,0,2,0,FluencyBank_111_28,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_28.wav
FluencyBank,111,29,0,0,0,0,0,0,0,3,0,FluencyBank_111_29,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_29.wav
FluencyBank,111,30,0,0,1,0,0,0,0,2,0,FluencyBank_111_30,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_30.wav
FluencyBank,111,31,0,0,1,0,0,0,0,2,0,FluencyBank_111_31,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_31.wav
FluencyBank,111,32,0,0,3,0,0,0,0,0,0,FluencyBank_111_32,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_32.wav
FluencyBank,111,33,0,0,0,0,1,2,0,0,0,FluencyBank_111_33,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_33.wav
FluencyBank,111,34,0,0,0,1,0,0,0,2,0,FluencyBank_111_34,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_34.wav
FluencyBank,111,35,0,0,0,1,0,1,0,1,0,FluencyBank_111_35,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_35.wav
FluencyBank,111,36,0,0,0,0,0,1,0,2,0,FluencyBank_111_36,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_36.wav
FluencyBank,111,37,0,0,0,0,0,0,0,3,0,FluencyBank_111_37,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_37.wav
FluencyBank,111,38,0,0,0,0,0,0,0,3,0,FluencyBank_111_38,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_38.wav
FluencyBank,111,39,0,0,0,0,0,0,0,3,0,FluencyBank_111_39,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_39.wav
FluencyBank,111,40,0,0,0,0,0,0,0,3,0,FluencyBank_111_40,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_40.wav
FluencyBank,111,41,0,0,0,0,0,0,0,3,0,FluencyBank_111_41,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_41.wav
FluencyBank,111,42,0,0,0,1,0,1,0,1,0,FluencyBank_111_42,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_42.wav
FluencyBank,111,43,0,0,0,0,0,2,0,1,0,FluencyBank_111_43,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_43.wav
FluencyBank,111,44,0,0,0,0,0,0,3,3,0,FluencyBank_111_44,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_44.wav
FluencyBank,111,45,0,0,0,0,0,0,0,3,0,FluencyBank_111_45,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_45.wav
FluencyBank,111,46,0,0,0,1,0,0,3,2,0,FluencyBank_111_46,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_46.wav
FluencyBank,111,47,0,0,0,1,0,0,2,2,0,FluencyBank_111_47,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_47.wav
FluencyBank,111,48,0,0,0,0,0,0,0,3,0,FluencyBank_111_48,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_48.wav
FluencyBank,111,49,0,0,0,0,0,0,0,3,0,FluencyBank_111_49,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_49.wav
FluencyBank,111,50,0,0,0,0,0,0,0,3,0,FluencyBank_111_50,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_50.wav
FluencyBank,111,51,0,0,1,0,0,0,0,2,0,FluencyBank_111_51,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_51.wav
FluencyBank,111,52,0,0,0,0,0,1,2,2,0,FluencyBank_111_52,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_52.wav
FluencyBank,111,53,0,0,0,0,0,0,3,3,0,FluencyBank_111_53,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_53.wav
FluencyBank,111,54,0,0,0,0,0,1,0,2,0,FluencyBank_111_54,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_54.wav
FluencyBank,111,55,0,0,0,0,0,0,0,3,0,FluencyBank_111_55,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_55.wav
FluencyBank,111,56,0,0,0,0,1,3,0,0,0,FluencyBank_111_56,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_56.wav
FluencyBank,111,57,0,0,0,0,0,0,0,3,0,FluencyBank_111_57,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_57.wav
FluencyBank,111,58,0,0,0,0,1,0,0,2,0,FluencyBank_111_58,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_58.wav
FluencyBank,111,59,0,0,0,0,1,0,0,2,0,FluencyBank_111_59,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_59.wav
FluencyBank,111,60,0,0,0,1,0,1,3,1,0,FluencyBank_111_60,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_60.wav
FluencyBank,111,61,0,0,0,0,0,0,0,3,0,FluencyBank_111_61,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_61.wav
FluencyBank,111,62,0,0,0,2,2,0,1,0,0,FluencyBank_111_62,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_62.wav
FluencyBank,111,63,0,0,0,0,1,3,1,0,0,FluencyBank_111_63,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_63.wav
FluencyBank,111,64,0,0,0,0,0,0,2,3,0,FluencyBank_111_64,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_64.wav
FluencyBank,111,65,0,0,0,2,1,1,0,0,0,FluencyBank_111_65,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_65.wav
FluencyBank,111,66,0,0,0,0,0,0,0,3,0,FluencyBank_111_66,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_66.wav
FluencyBank,111,67,0,0,2,0,0,0,0,1,0,FluencyBank_111_67,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_67.wav
FluencyBank,111,68,0,0,0,0,0,0,0,3,0,FluencyBank_111_68,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_68.wav
FluencyBank,111,69,0,0,0,0,0,0,0,3,0,FluencyBank_111_69,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_69.wav
FluencyBank,111,70,0,0,0,1,1,1,0,0,0,FluencyBank_111_70,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_70.wav
FluencyBank,111,71,0,0,0,0,1,3,2,0,0,FluencyBank_111_71,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_71.wav
FluencyBank,111,72,0,0,0,0,0,0,2,3,0,FluencyBank_111_72,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_72.wav
FluencyBank,111,73,0,0,0,0,0,2,2,1,0,FluencyBank_111_73,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_73.wav
FluencyBank,111,74,0,0,3,1,0,0,3,0,0,FluencyBank_111_74,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_74.wav
FluencyBank,111,75,0,0,0,0,0,0,3,3,0,FluencyBank_111_75,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_75.wav
FluencyBank,111,76,0,0,0,0,0,3,0,0,0,FluencyBank_111_76,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_76.wav
FluencyBank,111,77,0,0,0,0,1,0,0,2,0,FluencyBank_111_77,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_77.wav
FluencyBank,111,78,0,0,0,1,0,3,1,0,0,FluencyBank_111_78,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_78.wav
FluencyBank,111,79,0,0,1,0,1,0,0,1,0,FluencyBank_111_79,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_79.wav
FluencyBank,111,80,0,0,0,0,0,0,0,3,0,FluencyBank_111_80,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_80.wav
FluencyBank,111,81,0,0,0,0,0,0,0,3,0,FluencyBank_111_81,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_81.wav
FluencyBank,111,82,0,0,2,1,0,0,0,0,0,FluencyBank_111_82,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_82.wav
FluencyBank,111,83,0,0,0,0,0,0,3,3,0,FluencyBank_111_83,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_83.wav
FluencyBank,111,84,0,0,0,0,0,0,0,3,0,FluencyBank_111_84,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_84.wav
FluencyBank,111,85,0,0,0,0,0,0,0,3,0,FluencyBank_111_85,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_85.wav
FluencyBank,111,86,0,0,0,0,0,3,0,0,0,FluencyBank_111_86,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_86.wav
FluencyBank,111,87,0,0,0,0,0,1,2,2,0,FluencyBank_111_87,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_87.wav
FluencyBank,111,88,0,0,0,0,0,2,3,1,0,FluencyBank_111_88,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_88.wav
FluencyBank,111,89,0,0,0,1,0,2,3,0,0,FluencyBank_111_89,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_89.wav
FluencyBank,111,90,0,0,0,0,0,3,3,0,0,FluencyBank_111_90,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_90.wav
FluencyBank,111,91,0,0,0,1,1,1,3,0,0,FluencyBank_111_91,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_91.wav
FluencyBank,111,92,0,0,0,0,0,0,0,3,0,FluencyBank_111_92,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_92.wav
FluencyBank,111,93,0,0,0,1,1,2,2,0,0,FluencyBank_111_93,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_93.wav
FluencyBank,111,94,0,0,0,1,0,0,0,2,0,FluencyBank_111_94,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_94.wav
FluencyBank,111,95,0,0,0,0,0,0,0,3,0,FluencyBank_111_95,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_95.wav
FluencyBank,111,96,0,0,0,0,0,0,0,3,0,FluencyBank_111_96,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_96.wav
FluencyBank,111,97,0,0,0,0,0,0,0,3,0,FluencyBank_111_97,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_97.wav
FluencyBank,111,98,0,0,0,0,0,3,0,0,0,FluencyBank_111_98,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_98.wav
FluencyBank,111,99,0,0,0,0,0,0,0,3,0,FluencyBank_111_99,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_99.wav
FluencyBank,111,100,0,0,0,1,1,1,3,0,0,FluencyBank_111_100,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_100.wav
FluencyBank,111,101,0,0,0,3,0,0,0,0,0,FluencyBank_111_101,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_101.wav
FluencyBank,111,102,0,0,0,0,0,0,3,3,0,FluencyBank_111_102,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_102.wav
FluencyBank,111,103,0,0,0,0,0,2,3,1,0,FluencyBank_111_103,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_103.wav
FluencyBank,111,104,0,0,0,0,0,0,0,3,0,FluencyBank_111_104,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_104.wav
FluencyBank,111,105,0,0,0,0,0,0,2,3,0,FluencyBank_111_105,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_105.wav
FluencyBank,111,106,0,0,0,0,0,0,0,3,0,FluencyBank_111_106,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_106.wav
FluencyBank,111,107,0,0,0,0,0,0,3,3,0,FluencyBank_111_107,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_107.wav
FluencyBank,111,108,0,0,0,0,0,2,3,1,0,FluencyBank_111_108,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_108.wav
FluencyBank,111,109,0,0,0,0,0,0,0,3,0,FluencyBank_111_109,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_109.wav
FluencyBank,111,110,0,0,0,0,0,0,3,3,0,FluencyBank_111_110,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_110.wav
FluencyBank,111,111,0,0,0,0,0,0,3,3,0,FluencyBank_111_111,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_111.wav
FluencyBank,111,112,0,0,0,0,0,1,1,2,0,FluencyBank_111_112,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_112.wav
FluencyBank,111,113,0,0,0,0,0,0,0,3,0,FluencyBank_111_113,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_113.wav
FluencyBank,111,114,0,0,0,0,0,0,0,3,0,FluencyBank_111_114,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_114.wav
FluencyBank,111,115,0,0,0,0,0,0,1,3,0,FluencyBank_111_115,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_115.wav
FluencyBank,111,116,0,0,0,0,0,0,0,3,0,FluencyBank_111_116,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_116.wav
FluencyBank,111,117,0,0,1,0,0,0,0,2,0,FluencyBank_111_117,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_117.wav
FluencyBank,111,118,0,0,0,0,0,0,0,3,0,FluencyBank_111_118,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_118.wav
FluencyBank,111,119,0,0,0,0,0,0,0,3,0,FluencyBank_111_119,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_119.wav
FluencyBank,111,120,0,0,1,0,0,1,0,1,0,FluencyBank_111_120,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_120.wav
FluencyBank,111,121,0,0,0,0,0,0,3,3,0,FluencyBank_111_121,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_121.wav
FluencyBank,111,122,0,0,0,0,0,0,0,3,0,FluencyBank_111_122,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_122.wav
FluencyBank,111,123,0,0,0,0,0,0,0,3,0,FluencyBank_111_123,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_123.wav
FluencyBank,111,124,0,0,0,1,1,2,0,0,0,FluencyBank_111_124,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_124.wav
FluencyBank,111,125,0,0,0,1,0,0,0,2,0,FluencyBank_111_125,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_125.wav
FluencyBank,111,126,0,0,1,0,0,0,0,2,0,FluencyBank_111_126,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_126.wav
FluencyBank,111,127,0,0,0,0,0,0,0,3,0,FluencyBank_111_127,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_127.wav
FluencyBank,111,128,0,0,2,0,0,0,3,1,0,FluencyBank_111_128,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_128.wav
FluencyBank,111,129,0,0,0,0,0,0,0,3,0,FluencyBank_111_129,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_129.wav
FluencyBank,111,130,0,0,0,0,0,0,0,3,0,FluencyBank_111_130,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_130.wav
FluencyBank,111,131,0,0,0,1,0,3,0,0,0,FluencyBank_111_131,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_131.wav
FluencyBank,111,132,0,0,0,0,1,3,0,0,0,FluencyBank_111_132,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_132.wav
FluencyBank,111,133,0,0,0,0,0,3,3,0,0,FluencyBank_111_133,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_133.wav
FluencyBank,111,134,0,0,1,1,0,1,3,1,0,FluencyBank_111_134,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_134.wav
FluencyBank,111,135,1,0,0,0,0,0,0,2,0,FluencyBank_111_135,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_135.wav
FluencyBank,111,136,0,0,0,2,1,0,0,0,0,FluencyBank_111_136,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_136.wav
FluencyBank,111,137,0,0,0,0,0,0,0,3,0,FluencyBank_111_137,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_137.wav
FluencyBank,111,138,0,0,0,1,1,0,0,2,0,FluencyBank_111_138,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_138.wav
FluencyBank,111,139,0,0,0,0,0,0,3,3,0,FluencyBank_111_139,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_139.wav
FluencyBank,111,140,0,0,0,0,0,0,0,3,0,FluencyBank_111_140,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_140.wav
FluencyBank,111,141,0,0,0,0,3,1,0,0,0,FluencyBank_111_141,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_141.wav
FluencyBank,111,142,0,0,0,0,0,0,3,3,0,FluencyBank_111_142,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_142.wav
FluencyBank,111,143,0,0,0,2,1,0,3,0,0,FluencyBank_111_143,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_143.wav
FluencyBank,111,144,0,0,1,0,0,0,0,2,0,FluencyBank_111_144,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_144.wav
FluencyBank,111,145,0,0,0,0,0,0,2,3,0,FluencyBank_111_145,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_145.wav
FluencyBank,111,146,1,0,0,0,0,0,0,2,0,FluencyBank_111_146,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_146.wav
FluencyBank,111,147,0,0,0,3,0,0,0,0,0,FluencyBank_111_147,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_147.wav
FluencyBank,111,148,0,0,0,0,0,0,0,3,0,FluencyBank_111_148,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_148.wav
FluencyBank,111,149,0,0,0,0,0,0,0,3,0,FluencyBank_111_149,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_149.wav
FluencyBank,111,150,0,0,0,1,2,0,0,0,0,FluencyBank_111_150,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_150.wav
FluencyBank,111,151,0,0,1,0,0,0,0,2,0,FluencyBank_111_151,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_151.wav
FluencyBank,111,152,0,0,2,0,0,0,0,1,0,FluencyBank_111_152,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_152.wav
FluencyBank,111,153,0,0,0,0,0,2,0,1,0,FluencyBank_111_153,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_153.wav
FluencyBank,111,154,0,0,0,0,0,0,0,3,0,FluencyBank_111_154,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_154.wav
FluencyBank,111,155,0,0,0,0,0,0,0,3,0,FluencyBank_111_155,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_155.wav
FluencyBank,111,156,0,0,0,0,0,0,0,3,0,FluencyBank_111_156,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_156.wav
FluencyBank,111,157,0,0,0,1,2,0,0,0,0,FluencyBank_111_157,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_157.wav
FluencyBank,111,158,0,0,0,1,0,0,2,2,0,FluencyBank_111_158,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_158.wav
FluencyBank,111,159,0,0,0,0,0,2,1,1,0,FluencyBank_111_159,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_159.wav
FluencyBank,111,160,0,0,0,0,1,0,1,2,0,FluencyBank_111_160,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_160.wav
FluencyBank,111,161,0,0,0,1,1,0,0,2,0,FluencyBank_111_161,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_161.wav
FluencyBank,111,162,0,0,0,0,0,0,0,3,0,FluencyBank_111_162,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/111/FluencyBank_111_162.wav
