Show,EpId,ClipId,Start,Stop,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,target_label,audio_path,EpId_clean,ClipId_clean
StrongVoices,10,67,1178080,1226080,False,StrongVoices_10_1,0.6958853602409363,train,dev,dev,train,0,0,3,2,1,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StrongVoices/10/StrongVoices_10_67.wav,10,67
StutterTalk,38,26,16109440,16157440,False,StutterTalk_38_1,0.3681672811508178,train,test,train,dev,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/38/StutterTalk_38_26.wav,38,26
StutteringIsCool,53,8,6125920,6173920,True,Daniele Rossi,0.3656611144542694,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/53/StutteringIsCool_53_8.wav,53,8
WomenWhoStutter,88,31,52528320,52576320,False,WomenWhoStutter_88_1,0.3554949164390564,train,dev,dev,train,0,0,2,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_31.wav,88,31
HeStutters,16,134,24552000,24600000,False,HeStutters_16_1,0.7534687519073486,train,test,train,dev,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_134.wav,16,134
StutteringIsCool,72,15,30982240,31030240,True,Daniele Rossi,0.6174135804176331,,train,test,test,0,0,0,0,0,0,1,0,3,0,0,0,Fluent,../SEP-28k_CLIP/StutteringIsCool/72/StutteringIsCool_72_15.wav,72,15
WomenWhoStutter,84,34,30069760,30117760,False,WomenWhoStutter_84_1,0.5346883535385132,train,dev,dev,train,0,0,0,1,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/84/WomenWhoStutter_84_34.wav,84,34
WomenWhoStutter,39,109,13966240,14014240,True,Pamela Mertz,0.4569865465164184,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/39/WomenWhoStutter_39_109.wav,39,109
StutteringIsCool,39,7,21154240,21202240,False,StutteringIsCool_39_1,0.5951836705207825,train,dev,dev,train,0,0,0,3,1,2,0,0,0,1,0,0,Block,../SEP-28k_CLIP/StutteringIsCool/39/StutteringIsCool_39_7.wav,39,7
WomenWhoStutter,58,33,32232480,32280480,True,Pamela Mertz,0.5684323310852051,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_33.wav,58,33
HeStutters,2,186,24566400,24614400,False,HeStutters_2_1,0.6911666393280029,train,test,train,dev,0,0,0,1,0,3,0,1,0,1,0,0,WordRep,../SEP-28k_CLIP/HeStutters/2/HeStutters_2_186.wav,2,186
MyStutteringLife,16,27,52487840,52535840,True,Pedro Peña,0.5530418157577515,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/MyStutteringLife/16/MyStutteringLife_16_27.wav,16,27
StutterTalk,43,192,50210560,50258560,True,Peter Reitzes,0.5889745354652405,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_192.wav,43,192
WomenWhoStutter,21,174,25208640,25256640,False,WomenWhoStutter_21_1,0.6316770911216736,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/21/WomenWhoStutter_21_174.wav,21,174
StutterTalk,54,5,692160,740160,False,StutterTalk_54_0,0.0357898473739624,train,test,train,dev,0,0,0,0,0,3,0,0,0,1,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/54/StutterTalk_54_5.wav,54,5
WomenWhoStutter,97,183,32094560,32142560,False,WomenWhoStutter_97_1,0.5819012522697449,train,test,train,dev,0,0,0,1,0,3,0,0,0,1,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/97/WomenWhoStutter_97_183.wav,97,183
IStutterSoWhat,0,132,12747520,12795520,True,Evan Sherman,0.6502929329872131,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,3,0,Fluent,../SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_132.wav,0,132
WomenWhoStutter,88,139,25267360,25315360,True,Pamela Mertz,0.5030666589736938,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_139.wav,88,139
StutterTalk,49,27,24885120,24933120,False,StutterTalk_49_0,-0.0995007157325744,train,test,train,dev,0,0,0,0,1,3,1,2,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/49/StutterTalk_49_27.wav,49,27
StrongVoices,22,35,2762400,2810400,False,StrongVoices_22_3,0.6505470871925354,train,test,train,dev,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/StrongVoices/22/StrongVoices_22_35.wav,22,35
WomenWhoStutter,99,11,33166560,33214560,True,Pamela Mertz,0.626579225063324,,train,test,test,0,0,1,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/99/WomenWhoStutter_99_11.wav,99,11
StutterTalk,21,12,33826400,33874400,False,StutterTalk_21_1,0.5817074179649353,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/StutterTalk/21/StutterTalk_21_12.wav,21,12
HeStutters,3,29,3184320,3232320,True,Pamela Mertz,0.4427885413169861,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/3/HeStutters_3_29.wav,3,29
WomenWhoStutter,39,179,26086880,26134880,True,Pamela Mertz,0.4307284653186798,,train,test,test,0,0,0,0,0,0,1,0,3,1,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/39/WomenWhoStutter_39_179.wav,39,179
WomenWhoStutter,62,25,35857760,35905760,True,Pamela Mertz,0.4107549488544464,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_25.wav,62,25
WomenWhoStutter,0,264,1954400,2002400,True,Pamela Mertz,0.4318597316741943,,train,test,test,0,0,3,0,2,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/0/WomenWhoStutter_0_264.wav,0,264
WomenWhoStutter,15,31,20600480,20648480,False,WomenWhoStutter_15_1,0.4217550456523895,train,test,train,dev,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/15/WomenWhoStutter_15_31.wav,15,31
StutteringIsCool,37,18,11113600,11161600,False,StutteringIsCool_37_0,0.8267982602119446,train,test,train,dev,0,0,0,0,3,0,1,0,0,1,0,0,SoundRep,../SEP-28k_CLIP/StutteringIsCool/37/StutteringIsCool_37_18.wav,37,18
HVSA,0,112,5428960,5476960,True,TJ Travor,,train,test,train,dev,0,0,0,2,0,0,0,3,1,0,0,0,Interjection,../SEP-28k_CLIP/HVSA/0/HVSA_0_112.wav,0,112
StutterTalk,18,0,7696160,7744160,True,Peter Reitzes,0.5924558639526367,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/18/StutterTalk_18_0.wav,18,0
HeStutters,1,254,26066720,26114720,True,Pamela Mertz,0.320866197347641,,train,test,test,0,0,0,2,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/HeStutters/1/HeStutters_1_254.wav,1,254
WomenWhoStutter,42,68,35868800,35916800,True,Pamela Mertz,0.5623832941055298,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/42/WomenWhoStutter_42_68.wav,42,68
WomenWhoStutter,77,7,7497760,7545760,True,Pamela Mertz,0.6305161714553833,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/77/WomenWhoStutter_77_7.wav,77,7
WomenWhoStutter,0,9,25385280,25433280,True,Pamela Mertz,0.526265025138855,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/0/WomenWhoStutter_0_9.wav,0,9
MyStutteringLife,2,5,74971680,75019680,True,Pedro Peña,0.4817241728305816,,train,test,test,0,0,3,0,0,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/MyStutteringLife/2/MyStutteringLife_2_5.wav,2,5
StutteringIsCool,77,5,13758080,13806080,True,Daniele Rossi,0.670318067073822,,train,test,test,0,0,0,0,0,3,0,2,0,0,0,0,WordRep,../SEP-28k_CLIP/StutteringIsCool/77/StutteringIsCool_77_5.wav,77,5
StutterTalk,8,131,14115520,14163520,True,Reuben Schuff,0.6867491602897644,train,test,train,dev,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/8/StutterTalk_8_131.wav,8,131
HeStutters,18,15,39331840,39379840,True,Pamela Mertz,0.5432375073432922,,train,test,test,0,1,0,0,2,1,0,3,1,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_15.wav,18,15
WomenWhoStutter,86,113,11272000,11320000,False,WomenWhoStutter_86_0,0.2070290893316269,train,test,train,dev,0,0,1,0,0,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/86/WomenWhoStutter_86_113.wav,86,113
HeStutters,18,193,30236800,30284800,True,Pamela Mertz,0.5936371684074402,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_193.wav,18,193
HVSA,1,120,6925440,6973440,False,HVSA_1_0,0.4471562802791595,train,dev,dev,train,0,0,2,0,3,0,0,2,0,1,0,0,SoundRep,../SEP-28k_CLIP/HVSA/1/HVSA_1_120.wav,1,120
StrongVoices,23,169,11845440,11893440,False,StrongVoices_23_0,0.2461609244346618,train,test,train,dev,0,0,2,0,0,0,0,3,1,0,0,0,Interjection,../SEP-28k_CLIP/StrongVoices/23/StrongVoices_23_169.wav,23,169
WomenWhoStutter,86,41,5063040,5111040,True,Pamela Mertz,0.3234784007072449,,train,test,test,0,0,0,3,0,0,0,2,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/86/WomenWhoStutter_86_41.wav,86,41
StutteringIsCool,22,34,2620640,2668640,True,Daniele Rossi,,,train,test,test,0,1,0,0,0,0,1,0,3,0,0,0,Fluent,../SEP-28k_CLIP/StutteringIsCool/22/StutteringIsCool_22_34.wav,22,34
WomenWhoStutter,60,28,18867040,18915040,True,Pamela Mertz,0.4373960793018341,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_28.wav,60,28
StutterTalk,37,169,14915200,14963200,False,StutterTalk_37_2,0.6976015567779541,train,test,train,dev,0,0,2,0,0,0,0,3,2,1,0,1,Interjection,../SEP-28k_CLIP/StutterTalk/37/StutterTalk_37_169.wav,37,169
StutterTalk,64,176,18774880,18822880,True,Reuben Schuff,0.4170247614383697,train,test,train,dev,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_176.wav,64,176
HeStutters,15,112,16424640,16472640,True,Pamela Mertz,0.4767398536205292,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_112.wav,15,112
MyStutteringLife,28,6,2606880,2654880,True,Pedro Peña,,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/28/MyStutteringLife_28_6.wav,28,6
HeStutters,16,145,26387840,26435840,True,Pamela Mertz,0.3338292837142944,,train,test,test,0,3,1,1,0,1,2,3,1,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_145.wav,16,145
StutterTalk,22,12,11448800,11496800,False,StutterTalk_22_2,0.4150784313678741,train,test,train,dev,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/22/StutterTalk_22_12.wav,22,12
MyStutteringLife,7,152,36846720,36894720,True,Pedro Peña,0.536536693572998,,train,test,test,0,1,0,0,0,3,1,0,0,1,0,0,WordRep,../SEP-28k_CLIP/MyStutteringLife/7/MyStutteringLife_7_152.wav,7,152
WomenWhoStutter,106,16,8066080,8114080,True,Pamela Mertz,,,train,test,test,0,0,0,2,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/106/WomenWhoStutter_106_16.wav,106,16
StutterTalk,36,6,8401280,8449280,False,StutterTalk_36_0,0.2624444365501404,train,test,train,dev,0,0,0,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/36/StutterTalk_36_6.wav,36,6
IStutterSoWhat,0,116,10261440,10309440,False,IStutterSoWhat_0_2,0.5293622016906738,train,dev,dev,train,0,0,3,0,0,0,1,2,0,0,0,0,Prolongation,../SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_116.wav,0,116
WomenWhoStutter,85,21,9186240,9234240,False,WomenWhoStutter_85_0,0.3505254983901977,train,dev,dev,train,0,0,1,0,0,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/85/WomenWhoStutter_85_21.wav,85,21
WomenWhoStutter,20,0,35901760,35949760,True,Pamela Mertz,0.5255575776100159,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/20/WomenWhoStutter_20_0.wav,20,0
WomenWhoStutter,47,35,29897280,29945280,True,Pamela Mertz,0.6087226271629333,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/47/WomenWhoStutter_47_35.wav,47,35
MyStutteringLife,30,42,1926720,1974720,True,Pedro Peña,,,train,test,test,0,0,0,0,0,0,0,0,3,2,0,0,Fluent,../SEP-28k_CLIP/MyStutteringLife/30/MyStutteringLife_30_42.wav,30,42
WomenWhoStutter,78,36,36701280,36749280,True,Pamela Mertz,0.4208308458328247,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/78/WomenWhoStutter_78_36.wav,78,36
HeStutters,12,158,16425120,16473120,True,Pamela Mertz,0.4072856605052948,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/12/HeStutters_12_158.wav,12,158
HeStutters,12,171,19282080,19330080,True,Pamela Mertz,0.3474029302597046,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/12/HeStutters_12_171.wav,12,171
HeStutters,18,51,7052800,7100800,True,Pamela Mertz,0.402088314294815,,train,test,test,0,0,1,3,0,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_51.wav,18,51
WomenWhoStutter,62,20,6024480,6072480,True,Pamela Mertz,0.4253066182136535,,train,test,test,0,0,0,3,2,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_20.wav,62,20
HeStutters,16,16,43728480,43776480,False,HeStutters_16_1,0.6961641907691956,train,test,train,dev,0,0,2,0,0,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_16.wav,16,16
MyStutteringLife,32,92,4553920,4601920,True,Pedro Peña,,,train,test,test,0,0,3,0,0,0,1,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_92.wav,32,92
StrongVoices,6,19,28571040,28619040,False,StrongVoices_6_0,0.3115779161453247,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_19.wav,6,19
WomenWhoStutter,90,35,44825600,44873600,True,Pamela Mertz,0.4529613554477691,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/90/WomenWhoStutter_90_35.wav,90,35
StutteringIsCool,58,13,6278720,6326720,True,Daniele Rossi,0.4361092746257782,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/58/StutteringIsCool_58_13.wav,58,13
WomenWhoStutter,64,12,15535680,15583680,False,WomenWhoStutter_64_1,0.556889533996582,train,test,train,dev,0,0,0,0,1,3,0,3,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/64/WomenWhoStutter_64_12.wav,64,12
StutteringIsCool,34,180,19891200,19939200,False,StutteringIsCool_34_1,0.6561024188995361,train,test,train,dev,0,0,0,0,3,1,0,3,0,1,0,0,SoundRep,../SEP-28k_CLIP/StutteringIsCool/34/StutteringIsCool_34_180.wav,34,180
WomenWhoStutter,39,31,31758080,31806080,True,Pamela Mertz,0.516194760799408,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/39/WomenWhoStutter_39_31.wav,39,31
WomenWhoStutter,56,133,24632160,24680160,True,Pamela Mertz,0.6708661913871765,,train,test,test,0,0,3,0,1,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/56/WomenWhoStutter_56_133.wav,56,133
StutterTalk,6,134,30782880,30830880,False,StutterTalk_6_0,0.5829170942306519,train,dev,dev,train,0,0,1,0,1,1,0,3,0,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/6/StutterTalk_6_134.wav,6,134
HVSA,1,45,1815040,1863040,False,HVSA_1_0,0.486598253250122,train,dev,dev,train,0,0,0,1,1,1,0,3,0,0,0,0,Interjection,../SEP-28k_CLIP/HVSA/1/HVSA_1_45.wav,1,45
HeStutters,6,192,11026080,11074080,True,Pamela Mertz,0.1703631579875946,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/6/HeStutters_6_192.wav,6,192
WomenWhoStutter,6,16,29866240,29914240,True,Pamela Mertz,0.5793443322181702,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/6/WomenWhoStutter_6_16.wav,6,16
WomenWhoStutter,8,9,1421920,1469920,True,Pamela Mertz,0.2564009726047516,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/8/WomenWhoStutter_8_9.wav,8,9
HVSA,3,209,3963680,4011680,False,HVSA_3_1,0.4201047420501709,train,dev,dev,train,0,1,2,0,0,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/HVSA/3/HVSA_3_209.wav,3,209
WomenWhoStutter,88,25,51463520,51511520,True,Pamela Mertz,0.418354332447052,,train,test,test,0,0,0,0,1,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_25.wav,88,25
IStutterSoWhat,2,149,12157760,12205760,True,Evan Sherman,0.2521392107009887,train,dev,dev,train,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_149.wav,2,149
WomenWhoStutter,60,20,13319200,13367200,True,Pamela Mertz,0.488127201795578,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_20.wav,60,20
StutteringIsCool,30,19,22153440,22201440,False,StutteringIsCool_30_0,0.7403697371482849,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0,Fluent,../SEP-28k_CLIP/StutteringIsCool/30/StutteringIsCool_30_19.wav,30,19
StutterTalk,43,205,55308160,55356160,False,StutterTalk_43_0,0.6920458674430847,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_205.wav,43,205
IStutterSoWhat,3,30,4725280,4773280,False,IStutterSoWhat_3_2,0.7057979702949524,train,dev,dev,train,0,0,1,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/IStutterSoWhat/3/IStutterSoWhat_3_30.wav,3,30
HeStutters,8,129,29723040,29771040,True,Pamela Mertz,0.6115334033966064,,train,test,test,0,0,0,0,0,3,0,3,0,0,0,0,WordRep,../SEP-28k_CLIP/HeStutters/8/HeStutters_8_129.wav,8,129
WomenWhoStutter,59,5,6493280,6541280,True,Pamela Mertz,0.5919929146766663,,train,test,test,0,1,0,0,0,0,0,0,3,2,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_5.wav,59,5
HVSA,3,137,36859840,36907840,False,HVSA_3_1,0.3710934817790985,train,dev,dev,train,0,1,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/HVSA/3/HVSA_3_137.wav,3,137
StutteringIsCool,33,10,61834560,61882560,,,,,test,train,dev,0,0,0,2,3,0,1,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/StutteringIsCool/33/StutteringIsCool_33_10.wav,33,10
HeStutters,22,22,46718720,46766720,True,Pamela Mertz,0.4328747391700744,,train,test,test,0,0,1,0,2,0,0,3,0,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/22/HeStutters_22_22.wav,22,22
WomenWhoStutter,92,32,38992640,39040640,True,Pamela Mertz,0.2901727855205536,,train,test,test,0,0,3,1,0,0,1,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/92/WomenWhoStutter_92_32.wav,92,32
StrongVoices,34,31,14216640,14264640,False,StrongVoices_34_1,0.6856074929237366,train,test,train,dev,0,0,0,0,0,3,0,3,0,0,0,0,WordRep,../SEP-28k_CLIP/StrongVoices/34/StrongVoices_34_31.wav,34,31
WomenWhoStutter,101,156,25981440,26029440,True,Pamela Mertz,0.1588104367256164,,train,test,test,0,1,0,1,3,0,1,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/101/WomenWhoStutter_101_156.wav,101,156
HeStutters,19,178,45562560,45610560,True,Pamela Mertz,0.5065012574195862,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/19/HeStutters_19_178.wav,19,178
WomenWhoStutter,74,133,18199840,18247840,False,WomenWhoStutter_74_1,0.5659723877906799,train,dev,dev,train,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/74/WomenWhoStutter_74_133.wav,74,133
StutterTalk,6,83,22276160,22324160,False,StutterTalk_6_0,0.6685411334037781,train,dev,dev,train,0,0,0,0,0,0,0,3,3,2,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/6/StutterTalk_6_83.wav,6,83
HeStutters,2,17,33919680,33967680,False,HeStutters_2_1,0.7062454223632812,train,test,train,dev,0,0,0,2,0,0,0,3,1,3,0,0,Interjection,../SEP-28k_CLIP/HeStutters/2/HeStutters_2_17.wav,2,17
WomenWhoStutter,78,8,3401920,3449920,True,Pamela Mertz,0.4187766313552856,,train,test,test,0,0,0,3,0,1,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/78/WomenWhoStutter_78_8.wav,78,8
WomenWhoStutter,65,35,28427840,28475840,True,Pamela Mertz,0.2970716059207916,,train,test,test,0,0,3,1,1,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/65/WomenWhoStutter_65_35.wav,65,35
StutterTalk,33,121,29085120,29133120,True,Peter Reitzes,0.1210400238633155,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/33/StutterTalk_33_121.wav,33,121
IStutterSoWhat,3,131,11494240,11542240,True,Evan Sherman,0.5427718758583069,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/IStutterSoWhat/3/IStutterSoWhat_3_131.wav,3,131
StutteringIsCool,80,16,24764160,24812160,True,Daniele Rossi,0.6144385933876038,,train,test,test,0,0,3,0,1,1,1,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/80/StutteringIsCool_80_16.wav,80,16
WomenWhoStutter,42,2,27911360,27959360,True,Pamela Mertz,0.5110684633255005,,train,test,test,0,0,0,0,1,2,0,3,0,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/42/WomenWhoStutter_42_2.wav,42,2
WomenWhoStutter,41,9,34357120,34405120,True,Pamela Mertz,0.2467240840196609,,train,test,test,0,0,0,2,1,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/41/WomenWhoStutter_41_9.wav,41,9
IStutterSoWhat,2,55,3376960,3424960,True,Evan Sherman,0.721616804599762,train,dev,dev,train,0,0,3,1,3,0,1,3,0,1,0,0,Prolongation,../SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_55.wav,2,55
StutteringIsCool,34,135,17450400,17498400,False,StutteringIsCool_34_1,0.7729533314704895,train,test,train,dev,0,0,0,0,0,0,1,3,3,0,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/34/StutteringIsCool_34_135.wav,34,135
HeStutters,5,4,44882400,44930400,False,HeStutters_5_1,0.5483256578445435,train,test,train,dev,0,0,1,2,0,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/5/HeStutters_5_4.wav,5,4
StutterTalk,33,177,42962240,43010240,True,Peter Reitzes,0.4687013030052185,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/33/StutterTalk_33_177.wav,33,177
WomenWhoStutter,96,27,8896960,8944960,True,Pamela Mertz,0.6125710010528564,,train,test,test,0,0,0,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/96/WomenWhoStutter_96_27.wav,96,27
StrongVoices,11,6,27553120,27601120,False,StrongVoices_11_0,0.7709004282951355,train,dev,dev,train,0,0,3,0,0,0,0,0,1,0,0,0,Prolongation,../SEP-28k_CLIP/StrongVoices/11/StrongVoices_11_6.wav,11,6
HeStutters,12,79,6089920,6137920,False,HeStutters_12_1,0.806427538394928,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/HeStutters/12/HeStutters_12_79.wav,12,79
StutterTalk,1,2,47355680,47403680,False,StutterTalk_1_0,0.557580828666687,train,test,train,dev,0,0,3,0,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/1/StutterTalk_1_2.wav,1,2
WomenWhoStutter,62,94,13986720,14034720,True,Pamela Mertz,0.3944319784641266,,train,test,test,0,0,0,1,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_94.wav,62,94
WomenWhoStutter,82,15,20476800,20524800,False,WomenWhoStutter_82_1,0.0730846002697944,train,test,train,dev,0,0,1,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/82/WomenWhoStutter_82_15.wav,82,15
